,target_default,risk_rate,credit_limit,income,n_defaulted_loans,n_issues,ok_since,n_bankruptcies,external_data_provider_credit_checks_last_year,external_data_provider_credit_checks_last_month,external_data_provider_credit_checks_last_2_year,score_rating,score_rating_enc,risk_score,y_target
3456,0,0.25,25647.0,104014.64,0.0,16.0,74.0,0.0,2.0,1,2.0,low,2,0.46548071967725424,0
3457,0,0.27,25647.0,25954.94,0.0,10.0,32.0,0.0,1.0,2,0.0,medium,3,0.46548071967725424,0
3458,0,0.45,69177.0,77022.47,0.0,12.0,35.0,0.0,2.0,3,0.0,low,2,0.5941942313235472,1
3459,0,0.21,0.0,38027.85,0.0,6.0,32.0,0.0,0.0,0,0.0,low,2,0.4051395622015246,0
3460,1,0.44,20212.0,75018.41,0.0,10.0,32.0,0.0,0.0,3,2.0,low,2,0.5941942313235472,1
3461,1,0.31,22323.0,52025.13,0.0,12.0,27.0,0.0,0.0,1,2.0,medium,3,0.5197996036202535,1
3462,0,0.29,0.0,25010.7,0.0,8.0,71.0,0.0,2.0,2,2.0,low,2,0.5197996036202535,1
3463,1,0.25,9779.0,83008.27,0.0,10.0,32.0,0.0,2.0,3,0.0,low,2,0.46548071967725424,0
3464,0,0.18,25647.0,77017.02,0.0,10.0,32.0,0.0,2.0,1,2.0,low,2,0.46548071967725424,0
3465,0,0.27,49782.0,80023.5,0.0,10.0,32.0,0.0,0.0,1,0.0,low,2,0.46548071967725424,0
3466,0,0.34,13833.0,65015.3,0.0,5.0,32.0,0.0,0.0,1,2.0,low,2,0.5197996036202535,1
3467,0,0.27,4220.0,40033.27,0.0,5.0,32.0,0.0,2.0,2,2.0,low,2,0.4051395622015246,0
3468,0,0.31,8056.0,44035.28,0.0,10.0,15.0,0.0,1.0,2,0.0,low,2,0.5197996036202535,1
3469,1,0.26,0.0,35007.56,0.0,5.0,58.0,0.0,1.0,3,2.0,low,2,0.4051395622015246,0
3470,1,0.51,15196.0,55159.13,0.0,6.0,30.0,0.0,1.0,2,2.0,low,2,0.5941942313235472,1
3471,1,0.34,27851.0,80014.7,0.0,17.0,32.0,0.0,2.0,0,2.0,medium,3,0.5197996036202535,1
3472,0,0.18,25647.0,55024.93,0.0,10.0,32.0,0.0,0.0,3,2.0,medium,3,0.46548071967725424,0
3473,0,0.45,47392.0,58014.06,0.0,12.0,32.0,1.0,1.0,2,0.0,low,2,0.5941942313235472,1
3474,0,0.15,0.0,50019.48,0.0,14.0,48.0,0.0,2.0,1,0.0,low,2,0.31694586105783434,0
3475,0,0.33,0.0,84011.34,0.0,9.0,14.0,0.0,2.0,1,2.0,low,2,0.5197996036202535,1
3476,1,0.41,24962.0,50021.42,0.0,11.0,32.0,0.0,2.0,2,0.0,excellent,0,0.557187659027365,1
3477,0,0.32,37358.0,80030.3,0.0,24.0,28.0,0.0,0.0,3,2.0,medium,3,0.6023187307274919,1
3478,0,0.19,8000.0,115033.06,0.0,16.0,32.0,0.0,2.0,2,0.0,low,2,0.46548071967725424,0
3479,0,0.25,102402.0,86011.19,0.0,11.0,32.0,0.0,0.0,3,2.0,good,1,0.46548071967725424,0
3480,0,0.18,0.0,80035.55,0.0,9.0,32.0,0.0,1.0,0,2.0,low,2,0.46548071967725424,0
3481,0,0.28,0.0,58028.03,0.0,10.0,23.0,0.0,2.0,2,2.0,excellent,0,0.46548071967725424,0
3482,0,0.31,5675.0,34042.55,0.0,6.0,32.0,0.0,1.0,3,0.0,medium,3,0.5197996036202535,1
3483,0,0.21,25647.0,68026.08,0.0,10.0,32.0,0.0,0.0,0,2.0,low,2,0.46548071967725424,0
3484,0,0.14,53628.0,82039.89,0.0,15.0,32.0,0.0,1.0,3,2.0,low,2,0.31694586105783434,0
3485,0,0.39,88348.0,68030.52,0.0,18.0,32.0,0.0,0.0,0,2.0,good,1,0.557187659027365,1
3486,1,0.43,25647.0,56413.23,0.0,12.0,58.0,0.0,0.0,3,0.0,low,2,0.5941942313235472,1
3487,0,0.21,18145.0,100010.63,0.0,11.0,56.0,0.0,1.0,3,2.0,low,2,0.46548071967725424,0
3488,0,0.22,0.0,34514.55,0.0,7.0,32.0,0.0,0.0,3,2.0,low,2,0.46548071967725424,0
3489,0,0.42,0.0,16511.37,0.0,6.0,32.0,0.0,0.0,3,0.0,low,2,0.5941942313235472,1
3490,1,0.16,25647.0,52016.53,0.0,10.0,9.0,0.0,0.0,3,0.0,medium,3,0.3868718033895916,0
3491,0,0.32,25138.0,62694.39,0.0,7.0,32.0,0.0,2.0,3,0.0,low,2,0.5197996036202535,1
3492,0,0.41,25337.0,66423.39,0.0,9.0,32.0,0.0,0.0,1,2.0,medium,3,0.557187659027365,1
3493,1,0.32,11143.0,100010.49,0.0,14.0,8.0,0.0,1.0,1,0.0,low,2,0.5197996036202535,1
3494,0,0.47,31527.0,72888.58,0.0,7.0,10.0,0.0,1.0,1,0.0,low,2,0.5941942313235472,1
3495,1,0.23,25647.0,34812.78,0.0,10.0,32.0,0.0,1.0,1,2.0,low,2,0.46548071967725424,0
3496,0,0.2,12018.0,49019.09,0.0,10.0,32.0,0.0,1.0,2,0.0,low,2,0.46548071967725424,0
3497,0,0.26,27345.0,35018.95,0.0,8.0,37.0,0.0,2.0,2,0.0,low,2,0.46548071967725424,0
3498,1,0.41,29315.0,72010.76,0.0,11.0,32.0,0.0,1.0,2,2.0,low,2,0.557187659027365,1
3499,0,0.44,17500.0,60043.68,0.0,6.0,10.0,0.0,1.0,2,2.0,low,2,0.5941942313235472,1
3500,0,0.19,41422.0,58030.81,0.0,12.0,15.0,0.0,1.0,2,2.0,medium,3,0.46548071967725424,0
3501,1,0.2,41113.0,72014.01,0.0,12.0,32.0,1.0,2.0,1,2.0,low,2,0.46548071967725424,0
3502,0,0.22,29547.0,90015.22,0.0,12.0,26.0,0.0,0.0,0,0.0,low,2,0.46548071967725424,0
3503,1,0.27,66056.0,120020.67,0.0,25.0,79.0,0.0,0.0,0,0.0,medium,3,0.46548071967725424,0
3504,0,0.36,0.0,63028.71,0.0,12.0,57.0,0.0,1.0,0,0.0,low,2,0.557187659027365,1
3505,0,0.47,54479.0,106331.62,0.0,7.0,34.0,0.0,0.0,2,0.0,low,2,0.5941942313235472,1
3506,0,0.31,0.0,76024.62,0.0,4.0,83.0,0.0,1.0,3,0.0,low,2,0.5197996036202535,1
3507,0,0.31,16234.0,44221.5,0.0,8.0,32.0,0.0,0.0,1,2.0,medium,3,0.5197996036202535,1
3508,1,0.18,25647.0,70019.05,0.0,10.0,16.0,0.0,0.0,2,2.0,low,2,0.46548071967725424,0
3509,0,0.3,25647.0,45624.67,0.0,10.0,32.0,0.0,1.0,3,2.0,medium,3,0.5197996036202535,1
3510,1,0.31,49944.0,100014.97,0.0,10.0,32.0,0.0,0.0,3,0.0,low,2,0.5197996036202535,1
3511,1,0.38,20914.0,42022.12,0.0,10.0,47.0,0.0,2.0,1,2.0,low,2,0.557187659027365,1
3512,1,0.23,25647.0,38513.85,0.0,10.0,32.0,0.0,2.0,0,2.0,medium,3,0.46548071967725424,0
3513,0,0.31,39000.0,35018.31,0.0,8.0,14.0,0.0,1.0,0,2.0,low,2,0.5197996036202535,1
3514,1,0.32,27928.0,50010.98,0.0,6.0,48.0,0.0,0.0,1,2.0,low,2,0.5197996036202535,1
3515,1,0.45,43531.0,78008.98,0.0,11.0,32.0,0.0,0.0,1,0.0,medium,3,0.5941942313235472,1
3516,0,0.36,25647.0,45040.12,0.0,10.0,32.0,1.0,0.0,3,0.0,low,2,0.557187659027365,1
3517,0,0.25,25647.0,72015.52,0.0,10.0,73.0,0.0,1.0,2,0.0,low,2,0.46548071967725424,0
3518,0,0.19,0.0,89509.72,0.0,9.0,32.0,0.0,2.0,1,2.0,medium,3,0.46548071967725424,0
3519,0,0.19,25647.0,75015.75,0.0,13.0,50.0,0.0,2.0,2,0.0,low,2,0.46548071967725424,0
3520,0,0.38,25647.0,38431.76,0.0,10.0,20.0,0.0,0.0,3,2.0,low,2,0.557187659027365,1
3521,0,0.32,0.0,71425.64,0.0,13.0,60.0,0.0,1.0,3,2.0,low,2,0.5197996036202535,1
3522,0,0.3,11430.0,100039.16,0.0,19.0,32.0,0.0,1.0,3,0.0,low,2,0.5197996036202535,1
3523,0,0.36,56407.0,54102.74,0.0,12.0,32.0,0.0,1.0,2,2.0,medium,3,0.557187659027365,1
3524,0,0.12,25647.0,56008.21,0.0,10.0,32.0,0.0,1.0,2,2.0,low,2,0.31694586105783434,0
3525,0,0.27,34646.0,46014.34,0.0,8.0,33.0,1.0,0.0,2,2.0,low,2,0.46548071967725424,0
3526,1,0.3,25647.0,32359.79,0.0,10.0,41.0,0.0,0.0,0,0.0,low,2,0.5197996036202535,1
3527,0,0.12,35920.0,60018.6,0.0,15.0,32.0,0.0,0.0,0,0.0,low,2,0.31694586105783434,0
3528,0,0.33,25647.0,98008.44,0.0,9.0,32.0,0.0,1.0,3,2.0,low,2,0.5197996036202535,1
3529,0,0.31,35063.0,45233.46,0.0,7.0,38.0,0.0,2.0,1,2.0,medium,3,0.5197996036202535,1
3530,0,0.34,38472.0,37030.27,0.0,12.0,29.0,0.0,0.0,3,0.0,low,2,0.5197996036202535,1
3531,0,0.11,25647.0,20010.83,0.0,10.0,32.0,0.0,2.0,0,0.0,low,2,0.31694586105783434,0
3532,0,0.31,25647.0,42033.68,0.0,10.0,80.0,0.0,1.0,1,2.0,low,2,0.5197996036202535,1
3533,0,0.27,25647.0,88026.71,0.0,10.0,21.0,0.0,0.0,3,0.0,low,2,0.46548071967725424,0
3534,0,0.34,0.0,80035.33,0.0,8.0,32.0,0.0,1.0,2,2.0,low,2,0.5197996036202535,1
3535,0,0.29,25647.0,80023.35,0.0,10.0,32.0,0.0,1.0,3,2.0,medium,3,0.5197996036202535,1
3536,0,0.22,25647.0,61010.34,0.0,10.0,72.0,0.0,2.0,0,0.0,low,2,0.46548071967725424,0
3537,1,0.38,0.0,25021.98,0.0,6.0,64.0,0.0,0.0,1,2.0,low,2,0.557187659027365,1
3538,0,0.23,25647.0,78020.4,0.0,10.0,79.0,0.0,1.0,0,0.0,low,2,0.46548071967725424,0
3539,0,0.35,64558.0,105017.98,0.0,11.0,77.0,0.0,0.0,3,2.0,medium,3,0.557187659027365,1
3540,0,0.43,0.0,35015.78,0.0,4.0,32.0,0.0,2.0,2,2.0,low,2,0.5941942313235472,1
3541,0,0.3,85289.0,135028.3,0.0,19.0,21.0,0.0,2.0,2,2.0,low,2,0.5197996036202535,1
3542,0,0.45,33285.0,35024.1,0.0,7.0,32.0,0.0,0.0,2,0.0,good,1,0.5941942313235472,1
3543,1,0.44,66113.0,120024.27,0.0,19.0,4.0,0.0,1.0,0,0.0,low,2,0.5941942313235472,1
3544,0,0.28,11026.0,85035.35,0.0,10.0,32.0,0.0,0.0,0,2.0,low,2,0.46548071967725424,0
3545,0,0.38,58833.0,95023.3,0.0,9.0,35.0,0.0,1.0,1,0.0,medium,3,0.557187659027365,1
3546,0,0.34,25647.0,63016.37,0.0,10.0,32.0,0.0,1.0,2,0.0,low,2,0.5197996036202535,1
3547,0,0.2,25647.0,52029.69,0.0,10.0,61.0,0.0,0.0,1,0.0,medium,3,0.46548071967725424,0
3548,0,0.11,54712.0,120022.82,0.0,16.0,28.0,0.0,2.0,0,2.0,medium,3,0.31694586105783434,0
3549,0,0.29,51468.0,92031.72,0.0,10.0,67.0,0.0,1.0,2,2.0,low,2,0.5197996036202535,1
3550,0,0.26,10949.0,115020.91,0.0,10.0,32.0,0.0,0.0,0,0.0,low,2,0.46548071967725424,0
3551,0,0.19,25647.0,32016.8,0.0,10.0,32.0,0.0,1.0,2,0.0,low,2,0.46548071967725424,0
3552,0,0.5,15075.0,70010.58,0.0,5.0,65.0,0.0,0.0,1,0.0,medium,3,0.5941942313235472,1
3553,0,0.49,162249.0,107522.38,0.0,17.0,15.0,0.0,0.0,3,2.0,low,2,0.5941942313235472,1
3554,1,0.28,25647.0,168029.74,0.0,10.0,41.0,0.0,2.0,3,2.0,low,2,0.46548071967725424,0
3555,0,0.12,0.0,52021.66,0.0,11.0,32.0,0.0,0.0,2,0.0,low,2,0.31694586105783434,0
3556,0,0.34,3500.0,31015.44,0.0,7.0,32.0,0.0,2.0,1,0.0,medium,3,0.5197996036202535,1
3557,0,0.3,63590.0,70009.89,0.0,16.0,32.0,0.0,1.0,3,0.0,medium,3,0.5197996036202535,1
3558,0,0.38,37287.0,57016.05,0.0,10.0,32.0,0.0,2.0,1,0.0,medium,3,0.557187659027365,1
3559,1,0.35,0.0,30904.91,0.0,13.0,20.0,0.0,0.0,2,2.0,low,2,0.557187659027365,1
3560,0,0.23,0.0,125016.89,0.0,8.0,32.0,0.0,0.0,3,2.0,low,2,0.46548071967725424,0
3561,0,0.24,78443.0,92520.22,0.0,12.0,32.0,0.0,2.0,0,2.0,medium,3,0.46548071967725424,0
3562,0,0.26,25647.0,40832.96,0.0,10.0,32.0,0.0,2.0,0,0.0,low,2,0.46548071967725424,0
3563,0,0.3,137524.0,18712.75,0.0,4.0,32.0,0.0,2.0,0,2.0,low,2,0.5197996036202535,1
3564,0,0.28,13625.0,21012.17,0.0,10.0,32.0,0.0,0.0,0,0.0,low,2,0.46548071967725424,0
3565,0,0.51,20249.0,25029.67,0.0,8.0,23.0,0.0,0.0,2,2.0,excellent,0,0.5941942313235472,1
3566,1,0.32,34322.0,52022.56,0.0,10.0,59.0,1.0,2.0,3,0.0,good,1,0.5197996036202535,1
3567,0,0.3,0.0,56290.43,0.0,9.0,38.0,0.0,1.0,3,0.0,low,2,0.5197996036202535,1
3568,0,0.37,25263.0,71013.47,0.0,7.0,12.0,0.0,2.0,2,2.0,low,2,0.557187659027365,1
3569,0,0.41,71507.0,55622.81,0.0,14.0,32.0,0.0,0.0,1,0.0,medium,3,0.557187659027365,1
3570,0,0.33,25647.0,12017.02,0.0,10.0,32.0,0.0,1.0,3,2.0,medium,3,0.5197996036202535,1
3571,0,0.24,43313.0,36021.35,0.0,13.0,2.0,0.0,2.0,0,2.0,low,2,0.46548071967725424,0
3572,0,0.3,25647.0,130002.46,0.0,10.0,32.0,0.0,2.0,3,2.0,low,2,0.5197996036202535,1
3573,0,0.21,74390.0,120016.44,0.0,23.0,32.0,0.0,2.0,2,0.0,low,2,0.46548071967725424,0
3574,0,0.23,134118.0,67778.17,0.0,9.0,45.0,0.0,1.0,3,0.0,low,2,0.46548071967725424,0
3575,0,0.27,202761.0,182012.03,0.0,13.0,32.0,0.0,0.0,3,0.0,low,2,0.46548071967725424,0
3576,0,0.26,0.0,61027.02,0.0,7.0,32.0,0.0,2.0,2,0.0,low,2,0.46548071967725424,0
3577,0,0.25,30205.0,36022.01,0.0,9.0,32.0,0.0,1.0,2,2.0,excellent,0,0.46548071967725424,0
3578,0,0.4,27949.0,90027.82,0.0,12.0,11.0,0.0,2.0,2,0.0,low,2,0.557187659027365,1
3579,0,0.36,17118.0,42911.41,0.0,19.0,32.0,1.0,1.0,3,0.0,good,1,0.557187659027365,1
3580,0,0.03,51757.0,95020.03,0.0,10.0,32.0,0.0,2.0,3,2.0,low,2,0.31694586105783434,0
3581,0,0.31,0.0,27024.57,0.0,3.0,32.0,0.0,1.0,2,0.0,low,2,0.5197996036202535,1
3582,0,0.37,25647.0,74751.13,0.0,10.0,45.0,0.0,0.0,3,2.0,low,2,0.557187659027365,1
3583,0,0.35,0.0,65017.23,0.0,7.0,32.0,0.0,1.0,1,2.0,low,2,0.557187659027365,1
3584,0,0.3,28190.0,55766.12,0.0,7.0,32.0,0.0,0.0,1,2.0,low,2,0.5197996036202535,1
3585,0,0.33,77165.0,65013.05,0.0,14.0,23.0,0.0,0.0,0,0.0,excellent,0,0.5197996036202535,1
3586,0,0.27,25647.0,150019.91,0.0,10.0,32.0,0.0,1.0,3,0.0,low,2,0.46548071967725424,0
3587,0,0.27,34512.0,127825.49,0.0,5.0,4.0,0.0,2.0,2,2.0,low,2,0.4051395622015246,0
3588,0,0.23,24146.0,60038.48,0.0,12.0,32.0,1.0,1.0,3,0.0,medium,3,0.46548071967725424,0
3589,0,0.26,48767.0,55878.86,0.0,10.0,32.0,0.0,2.0,2,2.0,good,1,0.46548071967725424,0
3590,0,0.44,0.0,40035.39,0.0,4.0,32.0,0.0,2.0,1,2.0,low,2,0.5941942313235472,1
3591,0,0.22,25647.0,66514.11,0.0,10.0,32.0,0.0,2.0,3,2.0,low,2,0.46548071967725424,0
3592,0,0.31,5000.0,40018.32,0.0,5.0,11.0,0.0,1.0,3,0.0,low,2,0.5197996036202535,1
3593,0,0.3,25647.0,33014.61,0.0,10.0,5.0,0.0,0.0,3,2.0,low,2,0.5197996036202535,1
3594,0,0.38,0.0,43030.85,0.0,7.0,32.0,0.0,2.0,2,2.0,medium,3,0.557187659027365,1
3595,0,0.16,32976.0,95041.12,0.0,16.0,32.0,0.0,1.0,2,0.0,low,2,0.3868718033895916,0
3596,1,0.21,61212.0,32018.36,0.0,8.0,32.0,0.0,1.0,2,0.0,medium,3,0.46548071967725424,0
3597,0,0.31,0.0,38020.21,0.0,5.0,34.0,0.0,2.0,1,2.0,low,2,0.5197996036202535,1
3598,0,0.23,0.0,40013.65,0.0,6.0,39.0,0.0,0.0,1,2.0,low,2,0.4051395622015246,0
3599,0,0.18,25647.0,138017.5,0.0,10.0,48.0,0.0,0.0,3,0.0,low,2,0.46548071967725424,0
3600,0,0.3,21867.0,35016.09,0.0,7.0,32.0,0.0,1.0,2,0.0,low,2,0.5197996036202535,1
3601,1,0.41,25647.0,33011.31,0.0,10.0,32.0,0.0,1.0,1,0.0,good,1,0.557187659027365,1
3602,0,0.16,60560.0,101037.92,0.0,11.0,32.0,0.0,1.0,1,2.0,good,1,0.3868718033895916,0
3603,0,0.35,25647.0,35026.06,0.0,10.0,5.0,0.0,0.0,1,0.0,low,2,0.557187659027365,1
3604,1,0.47,118038.0,70010.83,0.0,26.0,29.0,0.0,1.0,1,0.0,low,2,0.5941942313235472,1
3605,0,0.07,73917.0,70021.24,0.0,21.0,32.0,0.0,1.0,0,0.0,excellent,0,0.31694586105783434,0
3606,0,0.17,8248.0,90039.54,0.0,11.0,43.0,0.0,0.0,1,0.0,low,2,0.3868718033895916,0
3607,0,0.24,57136.0,140020.15,0.0,12.0,15.0,0.0,0.0,0,2.0,low,2,0.46548071967725424,0
3608,0,0.2,71189.0,300020.05,0.0,8.0,74.0,0.0,2.0,3,2.0,low,2,0.46548071967725424,0
3609,1,0.1,37032.0,135013.88,0.0,13.0,18.0,0.0,0.0,0,0.0,low,2,0.31694586105783434,0
3610,0,0.31,40757.0,62030.94,0.0,14.0,32.0,0.0,2.0,2,2.0,low,2,0.5197996036202535,1
3611,0,0.16,15865.0,38031.26,0.0,9.0,55.0,0.0,1.0,3,0.0,medium,3,0.3868718033895916,0
3612,0,0.32,22116.0,99032.06,0.0,12.0,79.0,0.0,0.0,1,0.0,medium,3,0.5197996036202535,1
3613,0,0.15,39250.0,34031.65,0.0,8.0,32.0,0.0,2.0,3,0.0,low,2,0.31694586105783434,0
3614,0,0.29,42462.0,75032.38,0.0,18.0,22.0,0.0,0.0,1,0.0,low,2,0.5197996036202535,1
3615,0,0.34,9542.0,26009.75,0.0,10.0,32.0,0.0,0.0,1,0.0,medium,3,0.5197996036202535,1
3616,0,0.38,24426.0,76032.31,0.0,12.0,32.0,0.0,0.0,2,0.0,good,1,0.557187659027365,1
3617,0,0.27,42100.0,60014.18,0.0,9.0,10.0,0.0,0.0,1,0.0,low,2,0.46548071967725424,0
3618,0,0.16,25647.0,65025.03,0.0,10.0,85.0,0.0,2.0,2,0.0,low,2,0.3868718033895916,0
3619,0,0.65,10249.0,135019.29,0.0,7.0,32.0,0.0,1.0,1,0.0,low,2,0.5941942313235472,1
3620,0,0.3,29098.0,60024.92,0.0,6.0,32.0,0.0,2.0,1,2.0,medium,3,0.5197996036202535,1
3621,0,0.33,15714.0,25032.48,0.0,5.0,32.0,0.0,0.0,3,2.0,medium,3,0.5197996036202535,1
3622,0,0.35,25647.0,150024.3,0.0,10.0,25.0,0.0,0.0,2,0.0,low,2,0.557187659027365,1
3623,1,0.55,11105.0,60035.22,0.0,8.0,32.0,0.0,2.0,3,0.0,low,2,0.5941942313235472,1
3624,0,0.28,25647.0,55530.41,0.0,10.0,32.0,1.0,2.0,3,2.0,medium,3,0.46548071967725424,0
3625,1,0.47,0.0,50014.51,0.0,10.0,10.0,0.0,0.0,1,0.0,low,2,0.5941942313235472,1
3626,0,0.4,0.0,112027.91,0.0,9.0,32.0,0.0,2.0,3,2.0,low,2,0.557187659027365,1
3627,0,0.16,27074.0,48024.13,0.0,16.0,32.0,0.0,2.0,3,0.0,low,2,0.3868718033895916,0
3628,0,0.26,20914.0,30035.6,0.0,5.0,32.0,0.0,2.0,3,0.0,low,2,0.4051395622015246,0
3629,0,0.18,66665.0,90051.1,0.0,12.0,32.0,0.0,0.0,1,0.0,low,2,0.46548071967725424,0
3630,0,0.28,11696.0,75023.48,0.0,15.0,32.0,0.0,2.0,3,2.0,medium,3,0.46548071967725424,0
3631,0,0.24,19017.0,77021.61,0.0,10.0,32.0,0.0,2.0,3,0.0,low,2,0.46548071967725424,0
3632,0,0.23,26188.0,53020.8,0.0,7.0,32.0,0.0,0.0,2,2.0,medium,3,0.46548071967725424,0
3633,0,0.24,65022.0,95018.77,0.0,22.0,51.0,0.0,0.0,3,0.0,medium,3,0.46548071967725424,0
3634,0,0.28,25647.0,52014.8,0.0,10.0,33.0,0.0,2.0,1,0.0,low,2,0.46548071967725424,0
3635,0,0.35,25647.0,37348.82,0.0,10.0,32.0,0.0,2.0,2,0.0,good,1,0.557187659027365,1
3636,0,0.36,36857.0,46030.88,0.0,10.0,63.0,0.0,2.0,0,0.0,low,2,0.557187659027365,1
3637,0,0.23,25647.0,98521.45,0.0,18.0,32.0,0.0,0.0,1,0.0,excellent,0,0.46548071967725424,0
3638,0,0.53,56320.0,50011.73,0.0,15.0,19.0,0.0,2.0,2,2.0,low,2,0.5941942313235472,1
3639,0,0.27,23037.0,51051.22,0.0,8.0,42.0,0.0,2.0,3,0.0,low,2,0.46548071967725424,0
3640,0,0.47,35435.0,52018.89,0.0,14.0,70.0,1.0,2.0,3,2.0,low,2,0.5941942313235472,1
3641,0,0.23,68566.0,57026.56,0.0,9.0,22.0,0.0,1.0,3,2.0,good,1,0.46548071967725424,0
3642,0,0.27,25647.0,48026.76,0.0,5.0,69.0,0.0,0.0,0,2.0,good,1,0.4051395622015246,0
3643,0,0.3,31167.0,50021.21,0.0,20.0,32.0,0.0,2.0,2,0.0,medium,3,0.6023187307274919,1
3644,0,0.34,25647.0,115030.46,0.0,17.0,16.0,0.0,2.0,1,2.0,medium,3,0.5197996036202535,1
3645,0,0.32,25647.0,60017.27,0.0,10.0,32.0,0.0,2.0,3,0.0,low,2,0.5197996036202535,1
3646,0,0.27,5296.0,38038.16,0.0,12.0,32.0,0.0,2.0,2,0.0,low,2,0.46548071967725424,0
3647,0,0.13,0.0,96035.34,0.0,9.0,32.0,0.0,1.0,0,2.0,low,2,0.31694586105783434,0
3648,0,0.22,38813.0,60035.56,0.0,12.0,7.0,0.0,2.0,1,2.0,medium,3,0.46548071967725424,0
3649,0,0.26,25647.0,84531.71,0.0,28.0,32.0,0.0,1.0,2,2.0,medium,3,0.46548071967725424,0
3650,0,0.31,69127.0,80035.1,0.0,17.0,32.0,0.0,2.0,2,0.0,medium,3,0.5197996036202535,1
3651,0,0.32,19532.0,47011.44,0.0,14.0,32.0,0.0,1.0,3,0.0,medium,3,0.5197996036202535,1
3652,1,0.33,34358.0,69507.64,0.0,11.0,32.0,0.0,0.0,3,2.0,medium,3,0.5197996036202535,1
3653,0,0.35,15282.0,35027.32,0.0,8.0,15.0,0.0,2.0,1,2.0,excellent,0,0.557187659027365,1
3654,0,0.23,20231.0,54028.41,0.0,12.0,32.0,0.0,0.0,3,2.0,excellent,0,0.46548071967725424,0
3655,0,0.21,24369.0,20020.81,0.0,13.0,32.0,1.0,0.0,1,2.0,low,2,0.46548071967725424,0
3656,0,0.25,25647.0,30031.53,0.0,10.0,32.0,0.0,1.0,2,0.0,low,2,0.46548071967725424,0
3657,1,0.42,49826.0,60007.82,0.0,15.0,32.0,0.0,0.0,0,2.0,medium,3,0.5941942313235472,1
3658,0,0.38,92424.0,119906.83,0.0,10.0,32.0,1.0,0.0,0,2.0,medium,3,0.557187659027365,1
3659,0,0.3,58609.0,65032.5,0.0,12.0,8.0,0.0,1.0,3,2.0,low,2,0.5197996036202535,1
3660,1,0.38,25647.0,125032.69,0.0,10.0,32.0,0.0,2.0,0,0.0,medium,3,0.557187659027365,1
3661,0,0.46,25647.0,45632.35,0.0,10.0,81.0,0.0,2.0,2,0.0,low,2,0.5941942313235472,1
3662,0,0.32,0.0,30019.58,0.0,3.0,32.0,0.0,0.0,1,2.0,low,2,0.5197996036202535,1
3663,1,0.22,100263.0,165020.87,0.0,12.0,38.0,0.0,1.0,0,2.0,low,2,0.46548071967725424,0
3664,0,0.3,25647.0,50016.94,0.0,10.0,32.0,0.0,0.0,1,2.0,low,2,0.5197996036202535,1
3665,0,0.26,28191.0,90022.98,0.0,17.0,32.0,0.0,1.0,2,0.0,low,2,0.46548071967725424,0
3666,1,0.09,25647.0,35027.2,0.0,12.0,32.0,0.0,0.0,1,2.0,low,2,0.31694586105783434,0
3667,0,0.14,291250.0,115012.9,0.0,16.0,40.0,0.0,0.0,1,0.0,medium,3,0.31694586105783434,0
3668,0,0.2,0.0,58513.94,0.0,5.0,32.0,0.0,1.0,1,2.0,low,2,0.4051395622015246,0
3669,0,0.18,25647.0,125017.66,0.0,10.0,32.0,0.0,1.0,1,2.0,low,2,0.46548071967725424,0
3670,1,0.27,22179.0,73036.07,0.0,14.0,32.0,0.0,2.0,3,0.0,low,2,0.46548071967725424,0
3671,0,0.21,42414.0,62032.78,0.0,13.0,32.0,0.0,2.0,2,2.0,low,2,0.46548071967725424,0
3672,0,0.33,48577.0,79022.16,0.0,9.0,32.0,0.0,1.0,1,0.0,low,2,0.5197996036202535,1
3673,0,0.1,25647.0,85020.19,0.0,10.0,32.0,0.0,2.0,3,2.0,low,2,0.31694586105783434,0
3674,0,0.33,5338.0,97955.27,0.0,6.0,41.0,0.0,1.0,3,2.0,low,2,0.5197996036202535,1
3675,0,0.39,37983.0,33035.38,0.0,17.0,25.0,0.0,2.0,0,2.0,medium,3,0.557187659027365,1
3676,1,0.35,25647.0,92161.3,0.0,14.0,32.0,0.0,1.0,0,0.0,low,2,0.557187659027365,1
3677,1,0.29,13485.0,60027.37,0.0,10.0,32.0,0.0,0.0,3,2.0,low,2,0.5197996036202535,1
3678,1,0.22,25647.0,32026.6,0.0,10.0,32.0,0.0,2.0,2,0.0,low,2,0.46548071967725424,0
3679,1,0.33,46116.0,68026.21,0.0,16.0,15.0,0.0,2.0,0,0.0,good,1,0.5197996036202535,1
3680,0,0.29,50181.0,120018.06,0.0,12.0,32.0,0.0,1.0,3,2.0,low,2,0.5197996036202535,1
3681,0,0.49,136484.0,200024.42,0.0,13.0,29.0,0.0,0.0,3,0.0,low,2,0.5941942313235472,1
3682,0,0.43,11326.0,30026.72,0.0,9.0,6.0,0.0,2.0,3,0.0,low,2,0.5941942313235472,1
3683,0,0.35,28745.0,40040.63,0.0,8.0,56.0,0.0,2.0,0,0.0,low,2,0.557187659027365,1
3684,0,0.34,25647.0,64024.8,0.0,10.0,32.0,0.0,0.0,3,2.0,low,2,0.5197996036202535,1
3685,1,0.39,47225.0,80016.22,0.0,10.0,32.0,0.0,2.0,1,0.0,low,2,0.557187659027365,1
3686,0,0.44,4502.0,25018.8,0.0,6.0,32.0,0.0,1.0,2,0.0,low,2,0.5941942313235472,1
