,target_default,score_3,risk_rate,credit_limit,income,n_defaulted_loans,n_issues,ok_since,n_bankruptcies,score_rating,score_rating_enc,situation
3940,0,380.0,0.27,5296.0,38038.16,0.0,12.0,32.0,0.0,low,2,0
3941,0,170.0,0.13,0.0,96035.34,0.0,9.0,32.0,0.0,low,2,0
3942,0,430.0,0.22,38813.0,60035.56,0.0,12.0,7.0,0.0,medium,3,0
3944,0,440.0,0.26,25647.0,84531.71,0.0,28.0,32.0,0.0,medium,3,0
3945,0,430.0,0.31,69127.0,80035.1,0.0,17.0,32.0,0.0,medium,3,0
3946,0,420.0,0.32,19532.0,47011.44,0.0,14.0,32.0,0.0,medium,3,0
3947,1,500.0,0.33,34358.0,69507.64,0.0,11.0,32.0,0.0,medium,3,cured
3948,0,610.0,0.35,15282.0,35027.32,0.0,8.0,15.0,0.0,excellent,0,0
3949,0,620.0,0.23,20231.0,54028.41,0.0,12.0,32.0,0.0,excellent,0,0
3950,0,310.0,0.21,24369.0,20020.81,0.0,13.0,32.0,1.0,low,2,0
3951,0,300.0,0.25,25647.0,30031.53,0.0,10.0,32.0,0.0,low,2,0
3953,1,440.0,0.42,49826.0,60007.82,0.0,15.0,32.0,0.0,medium,3,cured
3954,0,400.0,0.38,92424.0,119906.83,0.0,10.0,32.0,1.0,medium,3,0
3955,0,390.0,0.3,58609.0,65032.5,0.0,12.0,8.0,0.0,low,2,0
3956,1,420.0,0.38,25647.0,125032.69,0.0,10.0,32.0,0.0,medium,3,cured
3957,0,380.0,0.46,25647.0,45632.35,0.0,10.0,81.0,0.0,low,2,0
3958,0,120.0,0.32,0.0,30019.58,0.0,3.0,32.0,0.0,low,2,0
3959,1,370.0,0.22,100263.0,165020.87,0.0,12.0,38.0,0.0,low,2,cured
3961,0,240.0,0.3,25647.0,50016.94,0.0,10.0,32.0,0.0,low,2,0
3962,0,330.0,0.26,28191.0,90022.98,0.0,17.0,32.0,0.0,low,2,0
3963,1,280.0,0.09,25647.0,35027.2,0.0,12.0,32.0,0.0,low,2,cured
3964,0,400.0,0.14,291250.0,115012.9,0.0,16.0,40.0,0.0,medium,3,0
3965,0,240.0,0.2,0.0,58513.94,0.0,5.0,32.0,0.0,low,2,0
3966,0,260.0,0.18,25647.0,125017.66,0.0,10.0,32.0,0.0,low,2,0
3967,1,340.0,0.27,22179.0,73036.07,0.0,14.0,32.0,0.0,low,2,cured
3968,0,360.0,0.21,42414.0,62032.78,0.0,13.0,32.0,0.0,low,2,0
3969,0,350.0,0.33,48577.0,79022.16,0.0,9.0,32.0,0.0,low,2,0
3970,0,170.0,0.1,25647.0,85020.19,0.0,10.0,32.0,0.0,low,2,0
3971,0,130.0,0.33,5338.0,97955.27,0.0,6.0,41.0,0.0,low,2,0
3973,0,480.0,0.39,37983.0,33035.38,0.0,17.0,25.0,0.0,medium,3,0
3974,1,290.0,0.35,25647.0,92161.3,0.0,14.0,32.0,0.0,low,2,cured
3975,1,320.0,0.29,13485.0,60027.37,0.0,10.0,32.0,0.0,low,2,cured
3976,1,180.0,0.22,25647.0,32026.6,0.0,10.0,32.0,0.0,low,2,cured
3977,1,520.0,0.33,46116.0,68026.21,0.0,16.0,15.0,0.0,good,1,cured
3978,0,260.0,0.29,50181.0,120018.06,0.0,12.0,32.0,0.0,low,2,0
3979,0,230.0,0.49,136484.0,200024.42,0.0,13.0,29.0,0.0,low,2,0
3980,0,350.0,0.43,11326.0,30026.72,0.0,9.0,6.0,0.0,low,2,0
3981,0,360.0,0.35,28745.0,40040.63,0.0,8.0,56.0,0.0,low,2,0
3982,0,360.0,0.34,25647.0,64024.8,0.0,10.0,32.0,0.0,low,2,0
3983,1,290.0,0.39,47225.0,80016.22,0.0,10.0,32.0,0.0,low,2,cured
3984,0,290.0,0.44,4502.0,25018.8,0.0,6.0,32.0,0.0,low,2,0
3985,0,290.0,0.12,0.0,70032.11,0.0,15.0,59.0,0.0,low,2,0
3986,0,420.0,0.45,29000.0,52023.47,0.0,16.0,8.0,0.0,medium,3,0
3988,0,340.0,0.15,20050.0,68026.86,0.0,9.0,62.0,0.0,low,2,0
3989,0,300.0,0.28,78777.0,108015.54,0.0,15.0,32.0,0.0,low,2,0
3990,0,310.0,0.43,25647.0,55011.1,0.0,10.0,32.0,0.0,low,2,0
3991,0,250.0,0.2,12000.0,68023.01,0.0,8.0,30.0,0.0,low,2,0
3992,0,510.0,0.19,20475.0,55019.26,0.0,11.0,30.0,0.0,good,1,0
3993,0,450.0,0.5,14321.0,46009.84,0.0,8.0,10.0,0.0,medium,3,0
3994,0,220.0,0.23,25647.0,70031.91,0.0,10.0,32.0,0.0,low,2,0
3995,1,320.0,0.13,10798.0,98046.56,0.0,10.0,32.0,0.0,low,2,cured
3996,0,330.0,0.22,29752.0,45400.28,0.0,12.0,32.0,0.0,low,2,0
3997,0,260.0,0.23,25647.0,19238.18,0.0,10.0,32.0,0.0,low,2,0
3998,1,510.0,0.3,17840.0,44189.1,1.0,7.0,9.0,0.0,good,1,cured
3999,0,300.0,0.49,78871.0,95050.28,0.0,6.0,40.0,0.0,low,2,0
4000,0,240.0,0.41,14773.0,70019.22,0.0,12.0,34.0,0.0,low,2,0
4002,0,340.0,0.27,25647.0,58617.86,0.0,10.0,32.0,0.0,low,2,0
4003,0,290.0,0.63,44350.0,40014.52,0.0,5.0,17.0,0.0,low,2,0
4004,0,320.0,0.11,25647.0,26033.79,0.0,10.0,20.0,0.0,low,2,0
4006,0,400.0,0.16,25647.0,250025.99,0.0,10.0,32.0,0.0,medium,3,0
4007,1,390.0,0.17,0.0,107015.94,0.0,14.0,39.0,0.0,low,2,cured
4008,0,650.0,0.23,0.0,70017.45,0.0,11.0,32.0,0.0,excellent,0,0
4009,1,350.0,0.21,51043.0,85025.31,0.0,12.0,47.0,0.0,low,2,cured
4010,0,300.0,0.13,13007.0,42013.69,0.0,4.0,32.0,0.0,low,2,0
4011,1,370.0,0.21,8235.0,31050.82,0.0,21.0,32.0,0.0,low,2,cured
4012,0,180.0,0.21,8639.0,97044.73,0.0,14.0,32.0,0.0,low,2,0
4013,0,660.0,0.15,12760.0,40016.41,0.0,9.0,32.0,0.0,excellent,0,0
4014,0,390.0,0.25,30305.0,65019.1,0.0,9.0,29.0,0.0,low,2,0
4015,0,340.0,0.22,26803.0,90030.94,0.0,21.0,32.0,0.0,low,2,0
4016,0,320.0,0.52,23832.0,65024.03,0.0,21.0,32.0,0.0,low,2,0
4017,0,430.0,0.13,25647.0,53530.66,0.0,10.0,17.0,0.0,medium,3,0
4018,0,400.0,0.2,25647.0,18016.6,0.0,10.0,32.0,0.0,medium,3,0
4019,0,400.0,0.32,115996.0,40016.49,0.0,23.0,10.0,0.0,medium,3,0
4020,0,280.0,0.25,10631.0,63008.99,0.0,9.0,32.0,0.0,low,2,0
4021,0,340.0,0.22,33904.0,41019.78,0.0,8.0,37.0,0.0,low,2,0
4022,1,550.0,0.2,20344.0,28528.4,0.0,9.0,7.0,0.0,good,1,cured
4023,0,360.0,0.32,30923.0,48928.83,0.0,15.0,32.0,0.0,low,2,0
4025,0,250.0,0.3,9817.0,67618.16,0.0,6.0,32.0,0.0,low,2,0
4026,0,360.0,0.41,32336.0,85014.71,0.0,9.0,32.0,0.0,low,2,0
4027,0,160.0,0.15,25647.0,42016.91,0.0,10.0,32.0,0.0,low,2,0
4028,0,320.0,0.19,25647.0,450012.14,0.0,15.0,32.0,0.0,low,2,0
4029,0,160.0,0.21,7966.0,32020.77,0.0,5.0,22.0,0.0,low,2,0
4030,0,440.0,0.22,25647.0,36013.38,0.0,10.0,32.0,0.0,medium,3,0
4031,1,500.0,0.54,45618.0,50004.73,0.0,11.0,38.0,0.0,medium,3,cured
4032,0,250.0,0.12,35892.0,110010.07,0.0,11.0,32.0,0.0,low,2,0
4033,0,460.0,0.2,25647.0,25017.01,0.0,10.0,32.0,0.0,medium,3,0
4034,0,250.0,0.14,25647.0,96020.17,0.0,10.0,73.0,1.0,low,2,0
4035,0,220.0,0.23,0.0,18026.2,0.0,11.0,32.0,0.0,low,2,0
4036,0,500.0,0.22,67901.0,86519.23,0.0,12.0,32.0,0.0,medium,3,0
4037,1,330.0,0.39,12547.0,63017.72,0.0,12.0,32.0,0.0,low,2,cured
4038,0,290.0,0.46,17301.0,220029.7,0.0,12.0,32.0,0.0,low,2,0
4039,0,220.0,0.37,33718.0,73038.17,0.0,9.0,50.0,0.0,low,2,0
4040,0,130.0,0.25,43484.0,100008.14,0.0,11.0,56.0,0.0,low,2,0
4041,0,520.0,0.24,15705.0,48044.71,0.0,4.0,32.0,1.0,good,1,0
4042,0,220.0,0.27,25647.0,12024.61,0.0,10.0,32.0,0.0,low,2,0
4043,0,280.0,0.14,19146.0,52028.03,0.0,7.0,32.0,0.0,low,2,0
4044,0,200.0,0.36,16948.0,69027.55,0.0,15.0,32.0,0.0,low,2,0
4045,0,360.0,0.24,31634.0,40026.0,0.0,4.0,32.0,0.0,low,2,0
4046,0,430.0,0.41,0.0,30701.51,0.0,8.0,67.0,0.0,medium,3,0
4047,0,340.0,0.19,63058.0,75023.1,0.0,10.0,56.0,0.0,low,2,0
4048,0,400.0,0.55,17703.0,53021.21,0.0,8.0,32.0,1.0,medium,3,0
4049,0,530.0,0.22,54516.0,71017.94,0.0,11.0,32.0,1.0,good,1,0
4050,0,260.0,0.24,12924.0,37020.84,0.0,10.0,64.0,0.0,low,2,0
4051,0,340.0,0.34,19063.0,66024.76,0.0,7.0,33.0,0.0,low,2,0
4052,0,280.0,0.35,25647.0,30742.17,0.0,10.0,32.0,0.0,low,2,0
4053,1,380.0,0.35,25647.0,55017.31,0.0,10.0,32.0,0.0,low,2,cured
4054,0,500.0,0.24,25647.0,32026.9,0.0,6.0,32.0,0.0,medium,3,0
4055,1,230.0,0.28,7176.0,40028.92,0.0,14.0,32.0,0.0,low,2,cured
4056,0,300.0,0.3,45634.0,74028.9,0.0,9.0,32.0,0.0,low,2,0
4057,0,390.0,0.18,0.0,38020.19,0.0,22.0,32.0,0.0,low,2,0
4058,0,230.0,0.1,25647.0,54023.89,0.0,10.0,32.0,0.0,low,2,0
4059,0,230.0,0.16,22570.0,60037.6,0.0,13.0,32.0,0.0,low,2,0
4060,0,410.0,0.19,0.0,104856.5,0.0,7.0,32.0,0.0,medium,3,0
4061,0,270.0,0.4,22937.0,90011.81,0.0,15.0,32.0,0.0,low,2,0
4062,1,260.0,0.29,58479.0,105010.34,0.0,8.0,32.0,1.0,low,2,cured
4063,0,410.0,0.36,49582.0,58275.33,0.0,14.0,35.0,0.0,medium,3,0
4064,1,480.0,0.28,46116.0,54089.34,0.0,11.0,32.0,0.0,medium,3,cured
4065,0,280.0,0.39,16961.0,155016.93,0.0,6.0,4.0,0.0,low,2,0
4066,0,440.0,0.26,25647.0,110028.27,0.0,10.0,77.0,0.0,medium,3,0
4067,0,210.0,0.22,25418.0,60050.04,0.0,11.0,32.0,0.0,low,2,0
4068,0,320.0,0.26,25647.0,48616.8,0.0,10.0,79.0,0.0,low,2,0
4070,0,240.0,0.23,25647.0,31020.5,0.0,10.0,32.0,0.0,low,2,0
4071,1,270.0,0.3,21488.0,45018.2,0.0,9.0,32.0,0.0,low,2,cured
4072,0,400.0,0.29,25647.0,70039.97,0.0,10.0,79.0,0.0,medium,3,0
4073,1,300.0,0.37,38618.0,91017.23,0.0,10.0,32.0,0.0,low,2,cured
4074,0,220.0,0.48,15365.0,100007.38,0.0,8.0,12.0,0.0,low,2,0
4075,0,260.0,0.22,25647.0,40035.24,0.0,10.0,32.0,0.0,low,2,0
4076,0,380.0,0.16,0.0,30029.88,0.0,11.0,32.0,0.0,low,2,0
4077,0,390.0,0.31,25647.0,60025.94,0.0,15.0,32.0,0.0,low,2,0
4078,0,370.0,0.32,23434.0,55016.99,0.0,9.0,32.0,0.0,low,2,0
4079,0,320.0,0.42,0.0,70015.99,0.0,10.0,32.0,0.0,low,2,0
4080,1,150.0,0.35,0.0,230016.34,0.0,2.0,32.0,0.0,low,2,cured
4081,0,210.0,0.14,25647.0,123022.13,0.0,10.0,32.0,0.0,low,2,0
4082,0,370.0,0.41,25647.0,55027.73,0.0,10.0,32.0,0.0,low,2,0
4083,0,260.0,0.24,25647.0,85037.71,0.0,10.0,32.0,0.0,low,2,0
4084,0,500.0,0.17,59397.0,55035.65,0.0,16.0,22.0,0.0,medium,3,0
4085,0,590.0,0.26,18886.0,31022.11,0.0,6.0,32.0,0.0,good,1,0
4087,0,230.0,0.19,17405.0,180019.2,0.0,16.0,32.0,0.0,low,2,0
4088,0,600.0,0.38,25647.0,75025.5,0.0,11.0,11.0,0.0,good,1,0
4089,0,190.0,0.36,25647.0,60013.03,0.0,10.0,32.0,0.0,low,2,0
4090,0,190.0,0.28,25647.0,110034.32,0.0,10.0,32.0,0.0,low,2,0
4091,0,300.0,0.19,0.0,25028.38,0.0,8.0,32.0,0.0,low,2,0
4092,0,580.0,0.45,25647.0,49015.19,0.0,10.0,32.0,0.0,good,1,0
4095,0,390.0,0.62,7799.0,180020.85,0.0,13.0,8.0,0.0,low,2,0
4096,0,400.0,0.24,5541.0,26011.06,0.0,10.0,32.0,0.0,medium,3,0
4097,1,430.0,0.36,0.0,26041.65,0.0,5.0,32.0,0.0,medium,3,cured
4098,1,240.0,0.31,25647.0,48025.55,0.0,10.0,6.0,0.0,low,2,cured
4099,0,190.0,0.12,4408.0,45014.5,0.0,11.0,17.0,0.0,low,2,0
4100,0,160.0,0.35,0.0,38012.12,0.0,8.0,32.0,0.0,low,2,0
4101,0,130.0,0.15,31319.0,130015.97,0.0,10.0,47.0,0.0,low,2,0
4102,0,390.0,0.2,67201.0,100022.19,0.0,7.0,32.0,0.0,low,2,0
4103,0,300.0,0.25,43857.0,62518.23,0.0,13.0,32.0,0.0,low,2,0
4104,0,330.0,0.36,25647.0,22008.24,0.0,10.0,32.0,0.0,low,2,0
4105,0,350.0,0.19,120813.0,62027.38,0.0,13.0,68.0,0.0,low,2,0
4106,0,340.0,0.21,25647.0,76041.64,0.0,10.0,32.0,1.0,low,2,0
4107,0,400.0,0.33,18943.0,34028.06,0.0,4.0,32.0,1.0,medium,3,0
4108,0,280.0,0.3,15776.0,54019.76,0.0,8.0,21.0,0.0,low,2,0
4109,0,170.0,0.32,27980.0,75022.91,0.0,11.0,32.0,0.0,low,2,0
4110,1,510.0,0.23,16899.0,70016.96,0.0,12.0,32.0,1.0,good,1,cured
4111,0,330.0,0.32,34587.0,80021.47,0.0,8.0,23.0,0.0,low,2,0
4113,0,370.0,0.32,25647.0,85038.4,0.0,10.0,32.0,0.0,low,2,0
4114,0,250.0,0.42,19394.0,80019.6,0.0,11.0,8.0,0.0,low,2,0
4115,0,400.0,0.21,25647.0,89026.51,0.0,10.0,12.0,0.0,medium,3,0
4116,0,340.0,0.4,0.0,35017.21,0.0,9.0,32.0,0.0,low,2,0
4118,0,340.0,0.27,35129.0,62421.93,0.0,3.0,32.0,0.0,low,2,0
4119,0,290.0,0.37,25647.0,70009.91,0.0,10.0,32.0,0.0,low,2,0
4120,0,340.0,0.34,0.0,29011.78,0.0,4.0,32.0,0.0,low,2,0
4121,0,260.0,0.31,5200.0,39037.88,0.0,13.0,48.0,0.0,low,2,0
4122,0,390.0,0.29,48716.0,42031.89,0.0,17.0,32.0,0.0,low,2,0
4123,0,290.0,0.33,27407.0,62023.34,0.0,13.0,32.0,0.0,low,2,0
4124,1,230.0,0.24,0.0,53315.64,0.0,5.0,32.0,0.0,low,2,cured
4125,1,330.0,0.28,32544.0,75017.26,0.0,14.0,33.0,0.0,low,2,cured
4126,1,250.0,0.52,14199.0,74734.71,0.0,14.0,32.0,0.0,low,2,cured
4127,0,450.0,0.24,25647.0,39622.49,0.0,8.0,42.0,0.0,medium,3,0
4128,0,260.0,0.4,6430.0,82022.32,0.0,7.0,17.0,0.0,low,2,0
4129,0,110.0,0.3,25647.0,73039.31,0.0,8.0,64.0,0.0,low,2,0
4130,0,380.0,0.23,25647.0,67028.93,0.0,10.0,32.0,0.0,low,2,0
4131,1,370.0,0.3,20347.0,45020.5,0.0,10.0,32.0,0.0,low,2,cured
4132,0,490.0,0.1,61447.0,50022.9,0.0,9.0,49.0,0.0,medium,3,0
4133,0,330.0,0.57,0.0,45021.55,0.0,6.0,32.0,0.0,low,2,0
4134,0,480.0,0.19,83851.0,96019.76,0.0,12.0,32.0,0.0,medium,3,0
4136,0,160.0,0.16,32000.0,90013.09,0.0,5.0,32.0,0.0,low,2,0
4137,0,280.0,0.37,25647.0,132027.33,0.0,10.0,32.0,0.0,low,2,0
4138,1,320.0,0.19,0.0,45044.78,0.0,8.0,59.0,0.0,low,2,cured
4139,0,270.0,0.2,0.0,55009.0,0.0,8.0,32.0,1.0,low,2,0
4140,0,350.0,0.26,25647.0,38014.82,0.0,10.0,32.0,0.0,low,2,0
4141,1,290.0,0.34,20372.0,50008.74,0.0,22.0,11.0,0.0,low,2,cured
4142,0,300.0,0.17,23076.0,60028.87,0.0,13.0,32.0,1.0,low,2,0
4143,0,360.0,0.24,0.0,12522.49,0.0,2.0,32.0,0.0,low,2,0
4144,0,380.0,0.25,25647.0,114023.86,0.0,10.0,38.0,1.0,low,2,0
4145,0,430.0,0.3,63854.0,75006.26,0.0,17.0,50.0,0.0,medium,3,0
4147,0,400.0,0.29,25647.0,100021.5,0.0,10.0,32.0,0.0,medium,3,0
4148,0,270.0,0.37,70457.0,120019.71,0.0,10.0,38.0,0.0,low,2,0
4150,0,300.0,0.17,25647.0,100017.8,0.0,10.0,32.0,0.0,low,2,0
4151,0,550.0,0.19,78048.0,103058.38,0.0,22.0,80.0,0.0,good,1,0
4153,0,540.0,0.35,24182.0,40007.57,0.0,15.0,32.0,0.0,good,1,0
4154,0,330.0,0.32,25647.0,85025.86,0.0,10.0,32.0,0.0,low,2,0
4155,0,330.0,0.35,13304.0,35026.62,0.0,16.0,35.0,0.0,low,2,0
4157,1,310.0,0.31,25647.0,94016.63,0.0,10.0,19.0,0.0,low,2,cured
4158,0,140.0,0.28,25647.0,28818.38,0.0,10.0,32.0,0.0,low,2,0
4159,0,450.0,0.36,2320.0,15407.02,0.0,7.0,32.0,1.0,medium,3,0
4160,0,280.0,0.29,25647.0,145040.3,0.0,10.0,21.0,0.0,low,2,0
4161,1,510.0,0.4,0.0,15868.8,0.0,7.0,32.0,1.0,good,1,cured
4162,0,200.0,0.37,16446.0,75026.51,0.0,10.0,11.0,0.0,low,2,0
4163,0,290.0,0.19,64993.0,135017.0,0.0,11.0,19.0,0.0,low,2,0
4164,0,460.0,0.34,79180.0,66633.33,0.0,12.0,32.0,0.0,medium,3,0
4165,0,240.0,0.16,0.0,53027.51,0.0,10.0,32.0,0.0,low,2,0
4166,0,200.0,0.39,25647.0,60035.33,0.0,10.0,32.0,0.0,low,2,0
4167,0,370.0,0.24,28312.0,58010.73,0.0,13.0,34.0,0.0,low,2,0
4168,0,370.0,0.31,25647.0,60021.33,0.0,8.0,65.0,0.0,low,2,0
4169,1,290.0,0.24,8500.0,32273.29,0.0,7.0,32.0,0.0,low,2,cured
4170,0,320.0,0.19,25647.0,50019.74,0.0,10.0,32.0,0.0,low,2,0
4171,0,420.0,0.21,30200.0,82028.54,0.0,14.0,66.0,0.0,medium,3,0
4172,1,520.0,0.38,13488.0,75037.52,0.0,13.0,62.0,0.0,good,1,cured
4173,1,300.0,0.58,0.0,35018.1,0.0,8.0,32.0,0.0,low,2,cured
4174,0,280.0,0.24,25647.0,71518.8,0.0,10.0,32.0,0.0,low,2,0
4175,0,560.0,0.22,25647.0,38012.27,0.0,10.0,32.0,0.0,good,1,0
4176,0,460.0,0.2,25647.0,46021.45,0.0,10.0,32.0,0.0,medium,3,0
4177,0,300.0,0.08,27472.0,100034.89,0.0,9.0,32.0,1.0,low,2,0
4178,0,150.0,0.29,149299.0,55031.88,0.0,10.0,32.0,0.0,low,2,0
4179,0,170.0,0.16,25647.0,51471.27,0.0,10.0,36.0,0.0,low,2,0
4180,0,420.0,0.37,41974.0,60029.33,0.0,13.0,66.0,0.0,medium,3,0
4181,1,660.0,0.47,34223.0,50015.48,0.0,9.0,32.0,0.0,excellent,0,cured
4182,0,450.0,0.32,25647.0,86320.32,0.0,13.0,10.0,0.0,medium,3,0
4183,0,350.0,0.23,67235.0,50034.78,0.0,8.0,45.0,0.0,low,2,0
4184,0,270.0,0.27,115633.0,105036.34,0.0,10.0,70.0,0.0,low,2,0
4185,0,210.0,0.29,10630.0,50011.54,0.0,9.0,32.0,1.0,low,2,0
4186,0,370.0,0.29,77712.0,74020.51,0.0,19.0,31.0,0.0,low,2,0
4187,0,260.0,0.28,25647.0,65035.35,0.0,8.0,32.0,0.0,low,2,0
4188,1,370.0,0.33,0.0,96655.32,0.0,3.0,32.0,0.0,low,2,cured
4189,0,290.0,0.2,25647.0,185039.18,0.0,10.0,34.0,0.0,low,2,0
4190,0,270.0,0.28,26069.0,87027.18,0.0,10.0,22.0,0.0,low,2,0
4191,0,290.0,0.23,25647.0,58674.19,0.0,10.0,32.0,0.0,low,2,0
4192,0,270.0,0.29,25647.0,88019.84,0.0,10.0,19.0,1.0,low,2,0
4194,1,460.0,0.37,25647.0,40017.91,0.0,10.0,13.0,0.0,medium,3,cured
4195,1,380.0,0.27,69208.0,105024.64,0.0,11.0,32.0,0.0,low,2,cured
4196,0,440.0,0.29,25647.0,155037.36,0.0,6.0,32.0,0.0,medium,3,0
4197,0,230.0,0.35,0.0,27025.35,0.0,23.0,32.0,0.0,low,2,0
4198,1,420.0,0.31,17500.0,45018.18,0.0,8.0,21.0,0.0,medium,3,cured
4199,0,500.0,0.23,25647.0,11031.26,0.0,10.0,32.0,0.0,medium,3,0
4200,0,430.0,0.27,33110.0,75041.14,0.0,15.0,32.0,0.0,medium,3,0
4201,0,330.0,0.51,27120.0,40010.51,0.0,6.0,43.0,0.0,low,2,0
4202,0,180.0,0.22,25647.0,42019.16,0.0,10.0,49.0,0.0,low,2,0
4203,0,320.0,0.37,25647.0,54012.18,0.0,10.0,32.0,0.0,low,2,0
4204,0,260.0,0.34,32560.0,40040.71,0.0,10.0,4.0,0.0,low,2,0
4205,1,260.0,0.18,72922.0,39028.63,0.0,6.0,32.0,0.0,low,2,cured
4206,0,240.0,0.22,7822.0,75019.28,0.0,8.0,13.0,0.0,low,2,0
4207,0,400.0,0.23,0.0,30011.91,0.0,5.0,32.0,0.0,medium,3,0
4208,0,340.0,0.39,25647.0,60012.0,0.0,10.0,32.0,0.0,low,2,0
4209,0,310.0,0.33,88893.0,90015.37,0.0,8.0,32.0,0.0,low,2,0
4211,0,260.0,0.12,19667.0,80007.93,0.0,5.0,32.0,0.0,low,2,0
4212,1,210.0,0.39,27354.0,108037.88,0.0,12.0,38.0,0.0,low,2,cured
4213,0,290.0,0.28,25647.0,87031.9,0.0,10.0,46.0,0.0,low,2,0
4214,1,440.0,0.47,27625.0,36021.51,0.0,12.0,32.0,0.0,medium,3,cured
4215,0,600.0,0.33,38514.0,85014.95,0.0,8.0,32.0,0.0,good,1,0
4217,0,150.0,0.22,25647.0,50021.33,0.0,19.0,32.0,0.0,low,2,0
4218,0,290.0,0.11,69364.0,70022.56,0.0,10.0,32.0,0.0,low,2,0
4219,0,350.0,0.29,75995.0,45015.47,0.0,24.0,32.0,0.0,low,2,0
4220,0,410.0,0.25,76890.0,75028.11,0.0,15.0,7.0,0.0,medium,3,0
4221,0,160.0,0.24,25647.0,137028.23,0.0,10.0,32.0,0.0,low,2,0
4222,0,360.0,0.39,0.0,35038.04,0.0,12.0,17.0,0.0,low,2,0
4223,0,340.0,0.3,0.0,40012.44,0.0,8.0,32.0,0.0,low,2,0
4224,0,530.0,0.24,25647.0,210014.27,0.0,10.0,24.0,0.0,good,1,0
4225,0,160.0,0.35,25647.0,11564.82,0.0,10.0,17.0,0.0,low,2,0
4226,0,370.0,0.27,34959.0,70047.91,0.0,8.0,29.0,0.0,low,2,0
4227,0,340.0,0.38,17790.0,40020.29,0.0,8.0,25.0,0.0,low,2,0
4228,0,450.0,0.25,36528.0,140012.85,0.0,18.0,32.0,0.0,medium,3,0
4229,1,260.0,0.45,0.0,15114.68,0.0,6.0,44.0,0.0,low,2,cured
4231,0,320.0,0.39,0.0,70010.32,0.0,5.0,32.0,0.0,low,2,0
4232,0,280.0,0.4,25647.0,36014.81,0.0,10.0,32.0,0.0,low,2,0
4233,1,170.0,0.3,43787.0,200020.49,0.0,16.0,30.0,0.0,low,2,cured
4234,0,390.0,0.22,25647.0,50029.21,0.0,10.0,36.0,0.0,low,2,0
4235,0,620.0,0.26,61538.0,60025.2,0.0,11.0,32.0,0.0,excellent,0,0
4236,1,500.0,0.23,25647.0,72024.82,0.0,10.0,32.0,0.0,medium,3,cured
4237,0,440.0,0.18,25647.0,165029.71,0.0,10.0,32.0,0.0,medium,3,0
4238,0,200.0,0.18,25647.0,48028.16,0.0,10.0,20.0,0.0,low,2,0
4239,0,490.0,0.21,25647.0,52014.37,0.0,10.0,39.0,0.0,medium,3,0
4240,0,420.0,0.17,7830.0,70016.27,0.0,16.0,32.0,0.0,medium,3,0
4241,0,440.0,0.38,40164.0,19219.45,0.0,7.0,32.0,0.0,medium,3,0
4243,0,240.0,0.22,64384.0,80006.92,0.0,11.0,32.0,0.0,low,2,0
4244,0,210.0,0.34,176214.0,275022.87,0.0,11.0,32.0,0.0,low,2,0
4245,0,210.0,0.28,80945.0,110021.07,0.0,22.0,35.0,0.0,low,2,0
4246,0,210.0,0.32,25647.0,66043.58,0.0,10.0,32.0,0.0,low,2,0
4247,0,170.0,0.11,0.0,39768.63,0.0,4.0,32.0,0.0,low,2,0
4248,0,370.0,0.42,23798.0,80023.45,0.0,25.0,81.0,0.0,low,2,0
4249,0,70.0,0.16,25647.0,73516.65,0.0,10.0,32.0,0.0,low,2,0
4251,0,250.0,0.48,25647.0,115026.77,0.0,10.0,32.0,0.0,low,2,0
4254,0,550.0,0.11,24811.0,27201.02,0.0,8.0,46.0,0.0,good,1,0
4255,0,350.0,0.37,25647.0,50029.55,0.0,8.0,22.0,0.0,low,2,0
4257,0,300.0,0.31,21625.0,68035.06,0.0,15.0,32.0,0.0,low,2,0
4258,1,450.0,0.37,44160.0,70017.43,0.0,10.0,35.0,0.0,medium,3,cured
4259,0,410.0,0.33,27852.0,46028.06,0.0,15.0,56.0,0.0,medium,3,0
4260,0,100.0,0.24,25647.0,164017.73,0.0,10.0,24.0,0.0,low,2,0
4261,0,490.0,0.34,32916.0,95037.14,0.0,9.0,17.0,0.0,medium,3,0
4262,1,320.0,0.3,64714.0,50010.44,0.0,13.0,32.0,0.0,low,2,cured
4263,0,510.0,0.42,55173.0,70030.34,0.0,13.0,32.0,1.0,good,1,0
4264,1,400.0,0.35,39539.0,28012.16,0.0,21.0,32.0,0.0,medium,3,cured
4265,0,490.0,0.33,0.0,46026.16,0.0,4.0,32.0,0.0,medium,3,0
4266,0,180.0,0.24,0.0,45017.41,0.0,4.0,32.0,0.0,low,2,0
4267,0,420.0,0.34,36141.0,80013.57,1.0,12.0,9.0,0.0,medium,3,workout
4268,0,390.0,0.28,43305.0,73014.2,1.0,11.0,10.0,0.0,low,2,workout
4269,1,310.0,0.25,36677.0,45027.33,0.0,6.0,32.0,0.0,low,2,cured
4270,0,200.0,0.13,30251.0,71872.72,0.0,17.0,32.0,0.0,low,2,0
4271,0,670.0,0.2,25647.0,72018.59,0.0,10.0,32.0,0.0,excellent,0,0
4272,1,290.0,0.29,28939.0,90027.65,0.0,12.0,32.0,0.0,low,2,cured
4273,1,290.0,0.35,25647.0,55019.97,0.0,10.0,46.0,0.0,low,2,cured
4274,0,320.0,0.38,4000.0,60030.55,0.0,12.0,37.0,0.0,low,2,0
